LR_ARKA,LR_ARKB,LR_ARKW,LR_BITB,LR_BITC,LR_BITI,LR_BITO,LR_BITQ,LR_BITS,LR_BITU,LR_BITX,LR_BRRR,LR_BTC,LR_BTCO,LR_BTCW,LR_BTF,LR_EZBC,LR_FBTC,LR_GBTC,LR_HODL,LR_IBIT,LR_SBIT,LR_SPBC,LR_STCE,LR_WGMI
,0.00309356972700631,,0.002431097936380296,,-0.003258655555058029,0.0,,,0.0061055308629420465,0.00799197415073856,0.0,0.003235067393849702,0.002817573282321027,,,0.0020933834934642585,0.0031563689385266146,0.0031996043475689753,0.002182737885011283,0.0032981305168875486,-0.004932148603357677,,0.003381843543889973,0.004621097866837376
,0.004400864173696079,0.0,0.0040355334245585715,-0.0007975809944655417,-0.004417899732378603,0.004514697460094532,,,0.010158981283889978,0.009085390569303596,0.0,0.004088994279988547,0.0029714063361552215,,0.0,0.0,0.004652082914286162,0.004572147973853803,0.0010685377739955292,0.004732687294980424,-0.008886428383237591,,0.006050363399682955,0.008256941932672148
,-0.00021965820367192437,-0.00031489077540142044,-0.000805171446108665,0.0,-0.0008202851288978303,-0.00045056223288231413,,,-0.0006106855892007255,-0.0018267075862573587,0.0,-0.0007417179107067945,-0.001645204946182368,,0.0,-0.0028342301077565633,-0.0010040391248627109,-0.0011062201265295399,0.0008708236018725586,-0.000771027692472155,0.002079403406860097,,0.0008942749519904096,-0.0013713729827814155
,-0.0001988870715370322,,0.00014907254620004216,,0.00040942595469555134,-0.0009017339424581944,-0.0010145621284467895,0.0,0.0004307658574867307,-0.0014398817814386085,0.0,-0.0007424522108952364,0.0,0.0007221302612517449,,-0.00018920090250626,-0.0006279029579873603,-0.0006224889690222124,-0.0008720153286833592,-0.0005053095871778258,0.0004153781559647339,0.0,-0.0014671044608262978,0.0
,-0.0023118750625104063,-0.0020558879969894014,-0.0004343733339028786,,-0.0010132266952473695,-0.0013544329777345622,-0.0017613853830524414,,-0.001017204367612073,-0.004073363582916352,,-0.0013387094273869572,,,,0.0,-0.0004010651830718166,-0.0008319033766855592,-0.001163758413538734,-0.0008690578298010144,0.00248651042566174,,-0.0035930836982125958,-0.005054024699433912
,-0.001430663877068608,-0.000745249552187433,-0.0006049970911723529,,-0.0006134092830242804,0.0009029552806786066,0.0,,0.00037585538753522177,0.0006191847074592066,0.0015528308699426319,-0.0009911030276705188,0.0011713035771512472,,,-9.472168647809295e-05,0.0006373600811961166,0.0002770291212089103,-0.000970576331684553,0.0008690578298009011,-8.296290069024168e-06,,-0.0008990133452401899,0.0
,0.004552827752235183,0.0,0.004020929499905279,,-0.004105111794435876,0.004275884291080332,0.0005856649651178476,,0.009232492807826835,0.009499034881034313,0.0,0.0040757692565579155,0.003507233855276757,0.0,,,0.003885512046107479,0.0044282631434815955,0.004020216528057043,0.005198326203246338,-0.007655776070252397,,0.0022426220159124538,0.005042440556193743
,-0.0009855348898786455,-0.0003739801319121913,0.0001003072378633869,,0.00020951996420313424,-0.001347437265752274,0.0,,-0.0014928050948660257,-0.00183917807171711,0.0,0.00024650982361164076,,,,0.0,-0.0009631886524153278,-0.0009649141683276218,-0.0003379955335436608,-0.0004822186018172007,0.002509469057374373,,0.0010040043994207371,-0.00022361619511386506
,-0.0018635047518129428,0.0,-0.00040222137516092253,,0.0006899665912535936,-0.0017986028202561877,0.0,,-0.004063712791900764,0.0,,-0.0019743794703679803,0.0,0.0,,-0.0023463580460806196,-0.0015022880263723794,-0.0024141473936351923,-0.00014892589164627453,-0.0017309390057964845,0.002922135038907407,,,0.0
,0.0031209380535944806,,0.003417281304360995,,-0.0023656216700852655,0.002242191069413383,0.0,,0.0055591790311676935,0.004501033626644167,0.0007719204505822028,0.0034533676768593565,-0.00010964248823827395,0.003156765141851358,0.0,0.004149406534531807,0.0024266780027991106,0.0027574393813703303,0.0037183048652718077,0.0027867304764331285,-0.0059090651695121055,,0.004455359500983732,0.00684151435814812
,0.0034576968836179263,0.0,0.0020532880155648007,,-0.0032907224414984266,0.003135487112246487,,,0.005946052311489801,0.006216621172960548,0.0,0.0,0.0009817961514306177,0.0,,0.00018763973740831241,0.002869031156698993,0.003299396149985287,0.0017356122392178078,0.003637076446389191,-0.005046303416079072,,0.0,-0.0022732969403345014
,-0.0011998976808026609,,0.0,0.0,-2.059894822784205e-05,-0.0008948751121701702,,,-0.00296734827192088,-0.0022310243443415564,0.0,-0.0004914117623717778,,-0.0007693764013187607,,0.0,-0.001677392181228916,-0.0006891548563811173,0.001444614511266607,-0.001244409802362096,0.002946817617001978,,0.0,0.0004548660091164948
,0.0018508066813612634,0.0,0.00019962706136399537,,-0.001238418624909235,0.002405690685024365,,,0.004337981354427833,0.0038427075818232904,0.0,0.00220778084831807,,,,0.0,0.0013514748597623883,0.0010684027778901982,0.0006721368971322419,0.002870020675297036,-0.004737390085852259,,0.002217346539807535,-0.00045260144519979653
,-0.001654625200240804,0.000605391928748445,0.0,,0.0021666150969735414,-0.00021887070217631413,,,-0.00128882713833241,-0.0014142783716034788,,-0.0009812832143025305,0.0,0.0,-0.0013153559829137222,,-0.0005934638843250029,-0.0016408024561531647,0.0,-0.0002867447920659777,0.0016892282315748043,,,0.00045301151253738316
,0.0019597208306806994,,0.0020954863143857875,,-0.0020375509258255746,0.0,0.0,,0.0025337626556166354,0.0025458048341660956,0.0,0.0018390433480154375,,0.0,0.0,0.0023921254522718603,0.0,0.002191831865285804,-4.799810935198159e-05,0.0012419132655733752,-0.002536976603453528,,0.0013274642394066874,0.0036199100966339427
,-0.001416169424641615,-9.302149686665412e-05,-0.0002638770785767177,,0.0004785840424948355,-0.0017872662476159456,0.0,,-0.0027475673344761124,-0.004246349510648609,,-0.001839494322486634,,,,-0.0009372807454207465,-0.0007532531296051112,-0.0008233423504200319,-0.0019212008903903982,-0.002006968589187379,0.0025264419228251036,0.0,-0.0024366079003101736,0.0002403288623951275
,-0.0012001595659831075,,-0.0008001020833553156,,0.0004163838573527318,-0.001342613148069822,-0.0014516783562803096,,-0.0036028858633740894,-0.0023323374464650874,0.0,-0.0009828235380194472,,0.0,,,-0.0012463977020733985,-0.0008242471430540985,-0.00019242342904552274,-0.001244409802362096,0.004109646203755425,,-0.001552960792180071,-0.0009086987247587813
,0.0008419292923533569,,0.00027020286719142017,,0.00032128845036965664,0.0005330097298585893,0.0023268776732126304,,-8.430234419738186e-06,0.0003047572537522469,-0.0007706570925553672,-0.0012866171462662427,0.0005718120469452346,,,-0.0013170216920554178,-0.0009371856879943431,-0.00041249612033909415,-0.0005302128591572068,0.00028741345631978413,0.0,,0.0,0.0
,0.0009822247762736659,0.0008858129940349482,0.0005001292785382697,,0.0,0.0008952756921646471,,,0.001697111822066494,0.0014214581811138563,,0.0009830651289957696,-0.0016617973532619416,,,,0.0011222189373156658,0.001099077319711209,0.0003851055784447249,0.0008331996171068675,-0.0016820444936308707,,0.0004447511318376013,0.001435351616577858
,-0.0020759629224270204,,-0.0016018829116611214,,-0.00041144740957565356,-0.0017921562177683479,0.0,,-0.004484323915798816,-0.0015571557112270724,-0.0007703602224449689,-0.001474866495068049,,,,9.410675309039008e-05,-0.0011114149289046119,-0.0007256462895673167,-0.0023608878377692965,-0.000862240416443983,0.0021751915732927847,,0.0015571910529623431,0.0
,0.0017460028789065178,0.0006413634847505211,0.0,,-0.0007745897855528413,0.001736895462086498,,,0.00318500563053214,0.002162268672453067,0.0,0.0017209517741501896,0.0,,0.0,,0.0016198721772259911,0.0016705406654157807,,0.0014596564401624537,-0.003338891892294048,,0.0024419325147639467,0.0013621198867027576
,-0.002075652816320244,,-0.0025038822931197995,,0.002487625319872271,-0.002691478969080441,-0.0005761430441375445,,-0.0013293985618864734,-0.005282587245940896,,-0.002706376583935491,-0.002182051477856616,,,,-0.002869842329262402,0.0,0.0,-0.0028751737453228837,0.0034674732653749013,,0.0006665654859600906,-0.001145585049484933
,-0.00038229256011668324,0.0007451041511547206,0.0009010898020534699,,-0.0012363770880976146,0.0008967960351702353,,,0.0004256322230908377,0.0033572973737643857,0.0011553546103429465,0.000492379560672564,,,,,0.0011239959525854517,0.0006825684050008697,0.0010592769930586918,0.0013431776473906139,-0.0007882240886973386,,-0.000887725631050909,0.0019428837938749476
,0.0016385554229038759,,0.0013000791858016874,,-0.0028824271661277443,0.0013438159649060177,,,0.002337703957772173,0.0034137132532406906,0.0,0.000983790430488861,0.0,,,,0.001339869772328232,0.002238731861319306,-9.65131123676978e-05,0.0011497821311720207,-0.004751607627744533,,0.0015533054705806515,4.5991468234954176e-06
,0.002830727309398216,0.0,0.002794958681556217,,-0.0024689916110558923,0.0035746205756458627,,,0.007821681229263055,0.006666039288369644,0.00249786022706687,0.002943410151416417,0.0,0.0,0.0020952523014463554,,0.0033605640981262713,0.003664533360873497,0.0010095438798479505,0.0034416918829923353,-0.005604948393293711,,0.0026524978525351954,0.00496497090015244
,-0.000545093419572333,,-0.001045176824440784,,0.0011573068021946671,-0.000758649592511127,,,-0.0010536137765522217,-0.002017599549363195,,-0.0009804146931240091,,,,0.0,-0.0012492522163064432,0.0,,-0.001621541084203723,0.0018357318471965535,,0.0,
,0.0029344293200087882,,0.002390418162566822,0.0,-0.003724326480812546,0.0036112915476771445,,,0.006305175103388755,0.008148504103367317,,0.0036723682771270215,0.0,0.0,0.0,,0.003669021923786972,0.003695298095940149,0.0034529154100768665,0.003625585962123981,-0.005929682178755231,,-0.00022107952436912028,0.0006411770110583212
,-0.0013908181607160917,,9.945941804096626e-05,,0.0010363610874891752,-0.00044494902342264196,,,0.0006283125134546328,0.0011014932541578992,0.0,-0.000930908453184235,,0.0,,0.0,-0.0006199444935300144,0.0004098396373540701,,0.0006664416386607949,0.0009178955903623223,,-0.00022140866497505037,-0.0007239502401719186
,-0.0018524512285630422,,-0.0018905902843238094,,0.0008278335692133057,-0.002226642524523742,,,-0.003986129911678003,-0.003816464248474949,0.0,-0.0021910722026200116,0.0,,0.00012975581822974655,0.0,-0.0021085052021918346,-0.0021876364131268263,0.0,-0.0021687320957283675,0.001544867053588659,,-0.0024403918598377376,0.0
,-0.00021737844092061169,,0.0007966723436045969,,0.00020684802731502116,-0.0008920811338978673,,,-0.0021052318116604515,-0.0014102892876660185,0.0,-0.00024466711462330505,0.0011944255602502514,,,0.0,-0.00012419614158160004,-0.0006841659088809412,,-0.0006679042008535354,0.00016084389464553862,,0.0019975626615315652,0.002267664686982028
,0.0019552504870281127,,0.0015910507585679082,,-0.002659696350545776,0.003118723658421592,0.0017366537303545333,,0.006509158070770506,0.008233801850114374,0.0002677518194484065,0.002935396783586445,0.0003249962565596658,,0.0,,0.002480524340066911,0.0022551928247605568,,0.003240223333379756,-0.004331451466523666,,0.0,
,0.0005841800009369108,0.0008394789574994321,0.0006954418145295758,,-0.0004150333643725283,0.0006667136597448509,,,0.0012544716967468918,0.000599795672544578,,0.00024401028650946276,,,,0.0,0.0007441427442482222,0.000545864016165763,,0.00047933505261838773,-0.0012784480369787364,,,-0.0006795510282076364
,-0.00010832392469330641,-0.00047380694872311576,-0.0007630789642233848,,0.0008337449207045498,-0.0013342535714596386,,,0.0,-0.0016013180467559151,0.0,-0.0007323027102586587,-0.00016246732198933736,,,-9.333246419802946e-05,-0.0007433720980946989,-0.0009554316124700203,0.0,-0.0010445181118853132,0.0004347094595003298,,-0.0008851719264166275,-0.001585317889704032
,-0.0018461010904729863,,0.0003979431508515002,,0.0015280560276836857,-0.0013365464099116245,,,-0.004618001983613998,-0.0025639580532321885,0.0,-0.0014672920091368048,,-0.0003062972375773831,,0.0,-0.0012855425869012307,-0.0017771159756176935,0.0,-0.0019091335684184865,0.0034887370002166596,,-0.0006655303360265925,-0.0026314867560869536
,0.0013036693598324504,0.00046694731375886085,-0.0008962440182666857,,-0.0004141739171746193,0.0013365464099115193,,,0.0018371746054622463,0.0010036984988858063,,-2.425586957042344e-06,-0.0016408746135121537,,,,0.0010831168450577047,0.0,9.574629036998189e-05,0.001239142663216415,-8.500528955585032e-06,,0.0026583739279075606,0.0022640328585460203
,0.0014101079753207429,0.0,0.001094261324627235,,-0.0016494398297447217,0.0022246610381716943,0.0011540946377187335,,0.003331204594061613,0.0028050387071166722,,0.0,,,,,0.0016742821068136912,0.0016381589627584387,-0.0004594463463966223,0.0018064691478439472,-0.002552165260542312,,,-9.946013341114448e-05
,0.000865446061609803,-0.0003722157668625736,0.0021806057013609237,,-0.002701243271980015,0.0031048902560397683,0.0,,0.006662521063227663,0.0061747307782312804,,0.002922528467036467,0.00010814810092163412,,,0.0005592092426626797,0.0035840231890892577,0.002450985820422221,,0.0033224054743046334,-0.004705917148854064,,,0.0
,-0.00021616892523154403,,0.00019808462586086306,,0.0008285276980173405,-0.00044317435105127985,,,-0.001454237241122314,-0.001044781150745112,,-0.0007299861233221102,-0.00075589545384448,,,,-0.000896161032937823,-0.00040811891482476825,0.0,-0.0007756050969084195,0.0012776226054518455,,,0.0
,-0.0002158765293477394,,0.0010374169612922507,,0.0006247793534112234,0.0008861523855964276,0.0043133844828041985,,0.0031148532048004382,0.001985279116250498,,0.0009731655380888483,,0.00045654452481328097,,0.0,0.0015471153570909444,0.0014947483478838942,,0.0011375747238003872,-0.0013204773266753816,,0.00043918442074535654,
,0.000431194466333851,,0.002283642541986862,0.0,-0.0016715308246157221,0.002653671033303085,0.0,,0.00434916467125032,0.005342777998260385,0.0,0.002307395991117353,0.0,,,0.0,0.002240055880971155,0.0017644694739248875,0.0009508270397339577,0.002649497939854491,0.0,,,-0.0008960779290064037
,-0.0014015122979869252,,-0.001409537144577938,,0.001668095311354922,-0.0013264994030205296,0.0,,-0.0019236624626844834,-0.002551776277453394,-0.001520875117818931,-0.0012140158759205094,-0.0008609754366460567,,,-0.0007426831955566463,-0.0014665131319745587,-0.0012894199263013566,-0.0007610524431679799,-0.0012806377069402564,0.0025914554651831493,,0.0,-0.0013468323416314816
,0.0023746740021533923,,0.0017783082120576197,,-0.00208547463551236,0.001989613902015865,0.0009591677839664694,,0.004479333629629452,0.00414813601173973,,0.0016992283574643668,0.0017236205813401645,0.0,,,0.0023552107384271132,0.0023064682190489577,0.001141762524454998,0.002176336874382372,-0.0034712257240734298,,0.0006315806680141688,0.0
,-0.0031799758720860638,-0.0012153252861514256,-0.00247096733047547,,0.003336113271444303,-0.003970798242871258,,,-0.007414511053830797,-0.007315357117631067,,-0.003642051206285073,-0.0030162553706227038,0.0,,0.0,-0.0036941681605131603,-0.0037996893322972086,,-0.0032182603031628257,0.006644537264675389,,-0.002442559462946242,-0.004095575737373608
,-0.0014891451892681692,0.0,-0.0007932785177913474,,0.0018709110514124716,-0.001551927936682047,,,-0.0033312511573532076,-0.003978536553017079,,-0.0013540243922970292,,,,,-0.001482613918952713,-0.0014975240373915231,0.0,-0.001992496352160812,0.003011751361859186,,0.0,-0.002732217812517752
,-0.001613238781479071,0.0,0.0,,0.0016600546553698888,-0.000888514388098627,,,-0.0056167103195116025,-0.0033948742811123096,,-0.0021970021394922706,,,,,-0.000866708307173507,-0.0012276972760357754,-0.0011478393850338968,-0.0012888516853953708,0.003509607000658126,,,-0.002733932438446437
,-0.0006505916278012952,0.0,-0.0006826479114389895,,0.0012398781990054012,-0.0008893045480370478,0.0,,-0.0018838342213038737,-0.0023985406309669135,,-0.000869063599615124,,,,,-0.00012390382111699484,-0.0010917730190564176,-0.0013052482645151246,-0.0008541940803957393,0.002129068087195228,,-0.00044524617230896023,0.0018240276361697109
,-0.00249637467379282,-0.0012193149882968992,-0.0021894275496696022,,0.00212042682135889,-0.0023682876679100855,,,-0.005452378476225839,-0.0052147528827492275,,-0.0029333374010330794,,,0.0,0.0,-0.000993071500172997,-0.002181669719023422,-0.0013918503296435506,-0.00228613039953275,0.005947396342196192,,0.0,0.0
,-0.000652572972914091,0.0,-0.000578199961482911,,0.0,-0.0002942559975253202,-0.001072322388565837,,0.0005262094407648039,-0.0019115133456236398,,-0.0003647760487368307,,,0.0,0.0,-0.0003729125580343544,0.0005473284151942475,9.600360998528522e-05,-9.538107164407402e-05,0.0009234227921416659,,0.0,0.0
,-0.00021753232643519205,0.0,-0.0011969156484880838,,0.0009802534865426468,-0.0007051297457608568,-0.0005842961579229135,,-0.0029498418429608282,-0.002719137962928872,0.0011518058178346983,-0.0009799343220816196,,0.0,,,1.4886975380671121e-05,-0.0024656543420451846,-0.0013439513600997574,-0.0008584570439591699,0.0008386391691508433,0.0,0.002006916806195566,0.0031942350816499317
,-0.0001085356675366963,0.0010304025377193763,-0.00026082777190408464,,-0.0006207714389367008,0.0013372271252474913,0.0,,0.00021029175631528184,0.0020105010648087097,,0.0012238218462121773,-0.00010846539308926833,,0.0,0.0,0.0007450336803487178,0.0012333660042367176,,0.0006677130298958854,-0.0012720241951321336,,0.0,0.0013627386245922291
,0.0022790078064121653,,0.0,,-0.00044334249668431103,0.0013359511850604547,,,0.0017831668917279385,0.002006386604399974,,0.0009777785104729494,,,,0.0,0.0026055467306246726,0.001229814537679725,0.0006707843204062109,0.0019054593225865462,-0.004246307045422469,,0.001109491658648356,0.0
,0.0005206749958788046,,,,0.00041434552828770556,0.0008897001552604123,,,0.0033514871794144635,0.0010004850595206288,,0.0012212250175847265,0.0,,,0.00046690370321915745,0.0011728249186472842,0.0011562980258334995,0.0,0.0013314256614187492,-0.0016865292566091306,,0.0,
,-0.0015192557163146276,,-0.0009078924298005542,,0.0016569600978183269,-0.002225651340320705,,,-0.004405040134828841,-0.00501153716851085,-0.002297070926022207,-0.002443849912098305,-0.001409038152947346,-0.000713518150151621,,,-0.002106937311482533,-0.002285880306951408,,-0.002760206571532111,0.004253531915112628,,0.000444369853232506,0.0
,0.0010857598421258401,0.0,0.0,,0.0,0.0016302658503465507,0.0010698284421087245,,0.0012597392879094124,0.0030123069459782876,,0.001222923884357877,,,,0.0,0.0,0.0002733275455522947,,0.0021906133744608453,-0.002547749380521477,0.0,,
,-0.0023879445544791244,0.0,-0.0024961546182741697,,0.0016556674220875882,0.0,0.0,,-0.006714244607822764,-0.006118687149152729,0.0,-0.0029333374010330794,,,,,-0.002231594101371194,-0.002595840547727899,,-0.002571838069404704,0.005097752731537606,,-0.0006655303360265925,0.0
,0.0,0.0008414411823651733,0.0,0.0,-0.00103558157573898,0.0022266425245237725,,,0.0023068188311527143,0.0035788365702912783,0.0017223265961424593,0.0007326604191571646,0.0,,,,0.0012405221503167016,0.0013676404687477785,,0.002572083117306159,-0.004258445901362535,,0.0,
,-0.0013027647562740133,,0.0,,0.0010361463558880696,-0.0008897001552602631,0.0017396749440964643,,-0.001677187600179892,-0.0030446448058932644,,-0.000488530969725148,,0.0,,,-0.0008671377791975564,-0.0008257253575735223,-0.0005261047582104883,-0.00019028112187373592,-0.0002383698694885766,,0.000221520361656958,
,0.000920309844763335,,0.000794381382926876,,-0.002490122277680579,0.0022217802587574088,-0.00021406273046590827,,0.001881078073319746,0.003394196571011051,,0.0014640695456566502,0.0,,,0.0,0.0020576480793315787,0.0017744852229751047,0.0,0.0022809159260295826,-0.0021335292155378028,,0.0,
,-0.0024356427560481724,-0.001171517474536634,-0.0021592677647663877,,0.001660478392063551,-0.0013324757107203106,,,-0.0031305780135758602,-0.0037862597269990557,,-0.0017066856724860917,-0.0006485521490791488,,,-0.00021085367029149301,-0.001550840232746043,-0.001635702602825586,-0.0003345781026540592,-0.0013299079960773822,0.002580073848772958,,0.0,-0.001701973152759226
,0.0009202770732024525,,0.0,,-0.0012461346112318551,0.001331884142876179,,,0.0029194523438249827,0.0020243141574475916,,0.0005972533036467035,0.0,,0.0,,0.001051350907108693,0.0009840637382659025,0.0,0.0006649223360259209,-0.002978415965920043,,0.0,
,0.0007048537794519128,0.0,,,-0.0004988413797008267,0.0008872471943568736,,,-0.0002080166744650598,0.0026872798113668542,,0.0,0.0,,,,0.0007413513050215843,0.0008167378529358722,,0.0010437976762255649,-0.0021399211055126086,,,0.0
,-0.0008652699404101828,0.0,,,0.0012466524435515785,-0.0011092455564431268,0.0,,-0.0020683193599049772,-0.003185981380710764,,-0.0009744438352251469,-0.0010811471703446865,,0.0,0.0,-0.0013596270806096533,-0.0010214437555163844,-0.0004772422045206658,-0.0012315482437458638,0.0023602105141802263,,0.0,0.0009045888093798518
,0.0,0.0,0.0005670270240699575,,-0.0006235601186535311,0.00044376430842913605,,,-0.00041615601902983813,0.0007963551265354732,,-0.00024350909541348494,-0.00010798451529034257,,,0.0,-0.0006152007945164087,0.00022595859342633214,-0.000279349484168909,0.00028481238692622246,-0.0004274515599948145,,-0.0002206759206331562,0.0
,-0.0007573675818021335,,0.0,,0.0012466524435515785,-0.0008922145165914726,,,-0.00417016364975324,-0.001892926507003859,,0.0,-0.0008652588885801329,0.0,,1.122707527164328e-05,-0.001087513408553177,-0.0016618991322213301,0.0,-0.0011395191150172991,0.0029896072784526243,,0.0011028838873882356,-0.0001082352019101577
,0.0,0.0,0.0,,0.0,0.00015549786018405245,-0.0005777139755950966,,0.0001253581585036841,-0.00011182550966345636,0.0,0.0004876970994506336,0.0,,,,0.0004948439383806555,,,0.0002850105009998691,-0.0002815463854063049,,-0.0008836076369662478,0.0
,-0.0015171155001379123,0.0,,0.0,0.0008298945475101844,-0.0011109708506958588,0.0,,-0.0014633575552523532,-0.0011993080083825577,,-0.0007317668353979003,0.0,,,,-0.0013577979492440083,-0.00017337485973639642,,-0.0015210197323848095,0.002567165380171663,,,0.0
,0.00021684848281123612,-8.370561642788944e-06,,0.0,4.192853044597033e-06,4.412026233126103e-06,,,-0.00020922782560625592,0.00010002636477467384,,-0.00024412944943199877,,,,,-0.000996879201821267,-0.0002729840736680325,,-1.900880543064662e-05,0.0008599751777871997,0.0007893377190197618,0.0013253272977506413,-0.002257812475374281
,0.0,0.0,-9.935074561209289e-05,,-0.0007681109004199596,0.0019988935772852915,,,0.002337982238424333,0.0037920900274921823,,0.0014609380382424554,,,,-0.0005334882838443413,0.0006185817272046066,0.0010900918332498262,0.0007337919145020247,0.0022459486740990255,-0.0034158840517259596,,,
,-0.00010825408507693612,,0.0,,-0.00020783659774494437,-0.00022189985806353305,0.0,,-0.00010419434710984222,-4.7770294913157465e-05,,-0.00020459869551903476,,,,,0.00036350346431214986,-0.00034034242349795045,0.0,-0.00039482813322953603,0.000845804022295982,,0.0004414137789486137,
,-0.0009204763579763141,0.0,0.0,,0.000830583844553495,-0.0004927232397773126,,,0.0,-0.0007971486130385557,0.0,-0.0007314099983088639,,0.0,,,-0.0016067559290471826,-0.00027268637429745285,,-0.0009500140911704151,0.0008792727993442178,,0.00022052996079712802,0.0
